H31_Cycle_Num,H31_Cycle_Life(%),H31_C_Rest_Start_Volt(V),H31_C_Rest_End_Volt(V),H31_D_Rest_Start_Volt(V),H31_D_Rest_End_Volt(V),H31_CC_Chg_Cur(A),H31_CC_Chg_Volt(V),H31_CC_Chg_CapaCity(Ah),H31_CC_Chg_Energy(Wh),H31_CC_Chg_Time(s),H31_CCCV_Chg_Cur(A),H31_CCCV_Chg_Volt(V),H31_CCCV_Chg_CapaCity(Ah),H31_CCCV_Chg_Energy(Wh),H31_CCCV_Chg_Time(s),H31_CV_Chg_Time(s),H31_CC_Dischg_Cur(A),H31_CC_Dischg_Volt(V),H31_CC_Dischg_CapaCity(Ah),H31_CC_Dischg_Energy(Wh),H31_CC_Dischg_Time(s),H31_Volt_CC_DChg_00s,H31_Volt_CC_DChg_10s,H31_Rin(ohm)
12,100.79452662515529,4.1979,4.1883,2.6019,2.929,2.449,4.099,3.707574444444445,13.854955555555556,5450.0,0.0978,4.1998,4.856867555555556,18.66257955555556,9060.400000000001,3610.4000000000015,-4.8988000000000005,2.5,4.848969777777778,17.038592,3563.5,4.1068,4.059,0.009757491630603335
13,100.73746919050966,4.1979,4.1883,2.6004,2.9309,2.4482,4.0981,3.693941333333333,13.806483555555557,5430.0,0.0978,4.1998,4.850864,18.64588088888889,9076.7,3646.7000000000007,-4.8988000000000005,2.5,4.846224888888889,17.022821333333333,3561.5,4.1062,4.059,0.009635012656160718
14,101.15877589260565,4.1982,4.1889,2.5911,2.9067,2.4494000000000002,4.0997,3.7216,13.907127111111112,5470.0,0.0978,4.2001,4.850319555555556,18.62826311111111,8892.800000000001,3422.800000000001,-4.899100000000001,2.4996,4.866492888888889,17.136874666666667,3576.0,4.1117,4.0662,0.009287420138392694
15,101.15666025909952,4.1982,4.1889,2.592,2.9058,2.4497,4.0987,3.742387555555556,13.968262222222222,5500.0,0.0978,4.1998,4.867776,18.67482488888889,8846.400000000001,3346.4000000000015,-4.899100000000001,2.5,4.866391111111111,17.13984177777778,3576.0,4.113,4.0674,0.009307832050784899
16,101.13543001544414,4.1982,4.1892,2.5911,2.9058,2.4497,4.099,3.7422693333333332,13.96784888888889,5500.0,0.0978,4.2001,4.8676173333333335,18.674353777777778,8847.7,3347.7000000000007,-4.899100000000001,2.4996,4.865369777777778,17.138120888888892,3575.3,4.1139,4.0674,0.009491539262313482
17,101.12378941187328,4.1982,4.1892,2.6016,2.9048,2.4497,4.0987,3.742386222222222,13.967101333333334,5500.0,0.0974,4.2001,4.866444444444444,18.66807111111111,8819.0,3319.0,-4.8988000000000005,2.4996,4.8648097777777775,17.141454222222222,3574.7000000000003,4.1148,4.069,0.009349228382460977
18,101.11556708077964,4.1982,4.1892,2.5973,2.9039,2.4497,4.0984,3.742456888888889,13.965595555555556,5500.0,0.0974,4.2001,4.865748444444445,18.66321422222222,8805.800000000001,3305.800000000001,-4.899100000000001,2.5,4.864414222222223,17.142652444444444,3574.3,4.1152,4.0696,0.009307832050784719
19,101.11604748664124,4.1985,4.1892,2.6019,2.9024,2.4501,4.0997,3.749343111111111,13.992612444444443,5510.0,0.0978,4.2001,4.865818222222222,18.66202311111111,8789.7,3279.7000000000007,-4.899100000000001,2.5,4.864437333333333,17.14734933333333,3574.3,4.1158,4.0702,0.009307832050784899
20,101.12619144118156,4.1985,4.1896,2.5976,2.9005,2.4501,4.0993,3.7492804444444445,13.990328,5510.0,0.0978,4.2001,4.866586222222222,18.663020444444445,8782.400000000001,3272.4000000000015,-4.899100000000001,2.5,4.864925333333334,17.152511999999998,3574.6000000000004,4.117,4.0705,0.009491539262313482
21,101.10519216188274,4.1985,4.1896,2.5914,2.8999,2.4501,4.099,3.749308444444445,13.988705777777776,5510.0,0.0978,4.2001,4.8658977777777785,18.658188444444445,8764.1,3254.1000000000004,-4.899100000000001,2.5,4.863915111111111,17.15306311111111,3573.9,4.1164,4.0711,0.009246596313608463
22,101.04700762117706,4.1985,4.1896,2.5917,2.9008,2.4497,4.0993,3.7492457777777775,13.988286222222225,5510.0,0.0978,4.2001,4.864824444444444,18.65366755555556,8765.1,3255.1000000000004,-4.899100000000001,2.5,4.861116,17.140074666666667,3571.9,4.1152,4.0705,0.009124124839256136
23,100.76550826339655,4.1985,4.1892,2.5988,2.916,2.4497,4.0984,3.7424346666666666,13.962656,5500.0,0.0978,4.2001,4.86214,18.645086222222226,8757.300000000001,3257.300000000001,-4.899100000000001,2.4996,4.847573777777778,17.072353777777778,3562.2000000000003,4.1148,4.0671,0.009736482211018319
24,100.689594898681,4.1982,4.1889,2.593,2.9166,2.4494000000000002,4.0984,3.708042,13.849057777777778,5450.0,0.0978,4.2001,4.847194666666666,18.613767111111112,8907.5,3457.5,-4.8988000000000005,2.4996,4.843921777777777,17.05085511111111,3559.6000000000004,4.1124,4.0643,0.009818731117824733
25,100.5954168726484,4.1982,4.1889,2.6007,2.9197,2.449,4.0987,3.7081064444444447,13.847651555555556,5450.0,0.0978,4.2001,4.844077777777778,18.59915377777778,8885.1,3435.1000000000004,-4.8984,2.5,4.839391111111111,17.03272533333333,3556.3,4.1127,4.0637,0.010003266372693201
26,100.52315274476656,4.1985,4.1889,2.5995,2.9225,2.4497,4.0981,3.701244,13.823427555555556,5440.0,0.0978,4.2001,4.841064,18.590807111111108,8893.5,3453.5,-4.8984,2.5,4.835914666666667,17.017295999999998,3553.8,4.1111,4.0637,0.00967662910338081
27,100.77243719409348,4.1985,4.1892,2.6016,2.9061,2.4494000000000002,4.0993,3.7080657777777777,13.856323555555557,5450.0,0.0978,4.2001,4.837985777777778,18.582339555555553,8806.6,3356.6000000000004,-4.8988000000000005,2.4996,4.847907111111111,17.085077333333334,3562.3,4.1142,4.0668,0.009675838980975045
28,100.74901740833788,4.1982,4.1892,2.6026,2.9064,2.4494000000000002,4.0981,3.7219248888888887,13.891784888888889,5470.0,0.0978,4.2001,4.849427555555556,18.60714666666667,8799.2,3329.2000000000007,-4.899100000000001,2.5,4.846780444444445,17.07970488888889,3561.5,4.1139,4.0671,0.009552774999489736
29,100.69523966755548,4.1985,4.1896,2.592,2.9086,2.4494000000000002,4.0984,3.721916888888889,13.893402666666669,5470.0,0.0978,4.2001,4.847893777777777,18.60244622222222,8798.2,3328.2000000000007,-4.8988000000000005,2.5,4.844193333333334,17.072771555555555,3559.5,4.1145,4.0674,0.009614599493753465
30,100.45434384365896,4.1982,4.1886,2.5911,2.9194,2.4494000000000002,4.0987,3.7012888888888886,13.822258666666668,5440.0,0.0978,4.2001,4.844037777777777,18.602357333333334,8936.400000000001,3496.4000000000015,-4.899100000000001,2.5,4.832604444444444,17.002609777777778,3551.3,4.1096,4.0615,0.009818129860586779
31,100.34431242419171,4.1982,4.1889,2.5992,2.925,2.4494000000000002,4.0997,3.6944391111111115,13.804636444444444,5430.0,0.0978,4.2001,4.834733333333333,18.574677333333334,8909.2,3479.2000000000007,-4.899100000000001,2.5,4.827311111111111,16.987562666666665,3547.4,4.1124,4.0621,0.010267191933212223
32,100.36450794752972,4.1982,4.1889,2.5917,2.921,2.4494000000000002,4.0987,3.687620888888889,13.778316444444444,5420.0,0.0978,4.2001,4.827991111111111,18.548288,8894.900000000001,3474.9000000000015,-4.899100000000001,2.5,4.828282666666667,16.993310222222224,3548.1000000000004,4.1124,4.0621,0.010267191933212223
33,100.57538764364716,4.1985,4.1892,2.5954,2.9073,2.4494000000000002,4.0984,3.680878888888889,13.752526222222224,5410.0,0.0978,4.2004,4.831007111111111,18.56371733333333,8940.6,3530.6000000000004,-4.899100000000001,2.5,4.838427555555556,17.04322488888889,3555.4,4.1114,4.064,0.009675246473842065
34,100.50644940249984,4.1985,4.1892,2.6038,2.9107,2.4501,4.0987,3.71535,13.871283555555555,5460.0,0.097,4.2001,4.841087111111111,18.57940088888889,8791.5,3331.5,-4.899100000000001,2.5,4.835111111111111,17.03666666666667,3552.9,4.1139,4.0662,0.009736482211018319
35,100.48925641579716,4.1985,4.1892,2.5964,2.9104,2.4494000000000002,4.0987,3.708361333333333,13.847190222222222,5450.0,0.0978,4.2001,4.835636,18.561909333333332,8799.7,3349.7000000000007,-4.899100000000001,2.5,4.834283999999999,17.035322666666666,3552.3,4.1142,4.0665,0.0097364822110185
36,100.20270355789503,4.1985,4.1886,2.6016,2.9244,2.4494000000000002,4.0993,3.7014839999999998,13.819144888888887,5440.0,0.0978,4.2001,4.833262666666666,18.553400888888888,8894.1,3454.1000000000004,-4.8988000000000005,2.4996,4.8204986666666665,16.958974222222224,3542.4,4.1099,4.06,0.010186168041152946
37,100.19409320668235,4.1982,4.1889,2.6029,2.9241,2.4494000000000002,4.0987,3.6807944444444436,13.753645333333333,5410.0,0.0978,4.2001,4.823194666666667,18.532286222222222,8899.1,3489.1000000000004,-4.8988000000000005,2.5,4.820084444444444,16.96515377777778,3542.1000000000004,4.1121,4.0621,0.010206581203560019
38,100.173075450235,4.1985,4.1889,2.5995,2.9228,2.449,4.0993,3.680817777777778,13.755462222222222,5410.0,0.0978,4.2001,4.8217711111111115,18.52820266666667,8904.2,3494.2000000000007,-4.8988000000000005,2.5,4.819073333333334,16.96069511111111,3541.3,4.1108,4.0618,0.01000244957948893
39,100.1836166634686,4.1982,4.1886,2.5936,2.92,2.4497,4.0993,3.6808666666666667,13.754887111111112,5410.0,0.0978,4.1998,4.819365333333333,18.51738133333333,8902.900000000001,3492.9000000000015,-4.899100000000001,2.5,4.819580444444445,16.948497777777778,3541.7000000000003,4.1108,4.0587,0.01063460635626957
40,100.30669294979457,4.1985,4.1892,2.6016,2.9132,2.4494000000000002,4.099,3.6947097777777778,13.802786666666668,5430.0,0.0978,4.2001,4.823267555555555,18.522904888888892,8796.900000000001,3366.9000000000015,-4.899100000000001,2.5,4.825501333333333,17.006414222222222,3545.8,4.1127,4.0652,0.00969565838623427
41,100.2696739827244,4.1985,4.1892,2.5985,2.9138,2.4497,4.0981,3.6947142222222222,13.797892444444443,5430.0,0.0978,4.2001,4.827026222222222,18.533642666666665,8810.1,3380.1000000000004,-4.8988000000000005,2.5,4.823720444444445,16.994663111111112,3544.6000000000004,4.1124,4.0649,0.009696252143382118
42,99.97148052125144,4.1982,4.1889,2.5985,2.9312,2.4497,4.0987,3.6947286666666668,13.798645333333333,5430.0,0.0978,4.2001,4.825053333333333,18.526188444444443,8753.2,3323.2000000000007,-4.8988000000000005,2.5,4.809375111111112,16.92442488888889,3534.2000000000003,4.1111,4.0625,0.009920796929860459
43,100.168853421797,4.1982,4.1886,2.6026,2.9151,2.4497,4.099,3.6672040000000004,13.710280000000001,5390.0,0.0978,4.2001,4.808268888888889,18.483292444444444,8872.7,3482.7000000000007,-4.899100000000001,2.4996,4.8188702222222215,16.96545777777778,3541.2000000000003,4.1099,4.0603,0.010124308546467689
44,100.1172467459663,4.1982,4.1886,2.6029,2.9166,2.4494000000000002,4.099,3.6808386666666664,13.752229333333332,5410.0,0.0978,4.2001,4.819015555555556,18.513251555555556,8883.2,3473.2000000000007,-4.899100000000001,2.4996,4.816387555555556,16.955498666666667,3539.4,4.1108,4.06,0.010369251495172708
45,100.03749937293178,4.1982,4.1886,2.6038,2.92,2.449,4.0993,3.680804,13.753964444444444,5410.0,0.0974,4.2001,4.818415111111111,18.512700444444445,8885.5,3475.5,-4.8988000000000005,2.5,4.812551111111111,16.94058311111111,3536.6000000000004,4.1105,4.06,0.010308647015595744
46,100.36786154998704,4.1982,4.1892,2.5923,2.8989,2.4494000000000002,4.0987,3.680746888888889,13.75790933333333,5410.0,0.097,4.2001,4.815457333333334,18.50384711111111,8790.2,3380.2000000000007,-4.899100000000001,2.4996,4.828444,17.025443555555555,3548.0,4.1148,4.0649,0.010185544283643945
47,100.31263335304536,4.1985,4.1892,2.6019,2.902,2.4494000000000002,4.0997,3.7084013333333328,13.841471111111112,5450.0,0.0978,4.2001,4.82928888888889,18.529589333333334,8770.6,3320.6000000000004,-4.899100000000001,2.4996,4.825787111111111,17.013438222222224,3546.1000000000004,4.1139,4.0649,0.010001837072115362
48,100.35124135488864,4.1982,4.1889,2.6013,2.8986,2.4497,4.0984,3.701519555555556,13.817953777777781,5440.0,0.0978,4.2001,4.826901333333333,18.524464,8761.5,3321.5,-4.899100000000001,2.5,4.827644444444444,17.020250666666666,3547.4,4.1136,4.0649,0.009940601334939108
49,99.9079653231963,4.1982,4.1883,2.5985,2.9219,2.4494000000000002,4.0981,3.680914666666667,13.74402488888889,5410.0,0.0978,4.2001,4.826001777777778,18.533792000000002,8914.1,3504.1000000000004,-4.8988000000000005,2.5,4.806319555555556,16.912113777777776,3532.0,4.1083,4.0578,0.010308647015595562
50,99.84140139563446,4.1982,4.1886,2.6023,2.9247,2.4494000000000002,4.0981,3.660395111111111,13.679400888888889,5380.0,0.0978,4.2001,4.807264888888889,18.476750222222222,8918.2,3538.2000000000007,-4.8988000000000005,2.4996,4.803117333333334,16.898931555555556,3529.7000000000003,4.108,4.0575,0.010308647015595562
51,99.80285806381104,4.1982,4.1886,2.5992,2.9256,2.449,4.099,3.660287555555556,13.682378666666667,5380.0,0.0978,4.1998,4.804494222222223,18.46874488888889,8917.300000000001,3537.300000000001,-4.8988000000000005,2.4996,4.801263111111111,16.891455999999998,3528.4,4.1093,4.0569,0.010696497101331028
52,100.02464851613252,4.1982,4.1883,2.6019,2.9101,2.4494000000000002,4.099,3.6533902222222223,13.657523555555555,5370.0,0.0978,4.2001,4.802773333333334,18.465765333333334,8940.300000000001,3570.300000000001,-4.899100000000001,2.4996,4.811932888888888,16.94670222222222,3536.1000000000004,4.1093,4.0593,0.010205956196035969
53,100.10994827229888,4.1982,4.1889,2.5988,2.9055,2.4494000000000002,4.0987,3.6877522222222225,13.773071111111111,5420.0,0.0974,4.2001,4.814994666666666,18.48751822222222,8759.6,3339.6000000000004,-4.8988000000000005,2.5,4.816036444444445,16.97528711111111,3539.0,4.1117,4.0634,0.00985955744263906
54,100.1031486816416,4.1985,4.1889,2.5948,2.9045,2.4494000000000002,4.0984,3.687809111111111,13.770587555555556,5420.0,0.0978,4.2001,4.817357333333334,18.49472355555556,8781.2,3361.2000000000007,-4.8999,2.4996,4.815709333333333,16.976104888888887,3538.7000000000003,4.1117,4.0634,0.00985734402742918
55,99.75450336612072,4.1982,4.1889,2.5945,2.9259,2.4497,4.0993,3.694726888888889,13.797449777777778,5430.0,0.0978,4.2001,4.816337333333333,18.48842311111111,8740.0,3310.0,-4.8984,2.5,4.798936888888888,16.891893333333332,3526.5,4.1108,4.0606,0.010248244324677497
56,99.56096447389416,4.1982,4.1883,2.5951,2.9318,2.4494000000000002,4.0987,3.646766222222222,13.633341333333334,5360.0,0.0978,4.1998,4.796230222222222,18.441891555555557,8946.900000000001,3586.9000000000015,-4.8988000000000005,2.5,4.789626222222222,16.84336,3519.8,4.108,4.055,0.010818976075773645
57,99.51178754309448,4.1982,4.188,2.5976,2.933,2.4494000000000002,4.0997,3.639870222222222,13.612736888888888,5350.0,0.0978,4.2001,4.789919111111112,18.424113777777777,8964.7,3614.7000000000007,-4.8984,2.5,4.787260444444444,16.831969777777775,3518.1000000000004,4.108,4.0538,0.011064837497958478
58,99.8417432228822,4.1982,4.1886,2.6019,2.9123,2.4494000000000002,4.0984,3.6330431111111112,13.587716444444444,5340.0,0.0978,4.1998,4.789722222222222,18.42619555555556,8891.300000000001,3551.300000000001,-4.899100000000001,2.5,4.803133777777778,16.91724088888889,3529.6000000000004,4.1093,4.059,0.010267191933212223
59,99.99019787270744,4.1985,4.1892,2.6013,2.9045,2.4494000000000002,4.0997,3.681074444444445,13.751848,5410.0,0.0978,4.2001,4.806572888888889,18.459418666666668,8772.0,3362.0,-4.899100000000001,2.5,4.810275555555556,16.963546666666666,3534.6000000000004,4.1124,4.0643,0.009818129860586599
60,99.9262207459391,4.1982,4.1889,2.6004,2.907,2.4494000000000002,4.0984,3.680948444444444,13.745194666666666,5410.0,0.0978,4.2001,4.810368444444444,18.46878933333333,8775.7,3365.7000000000007,-4.8988000000000005,2.4996,4.807197777777778,16.944060444444442,3532.5,4.1121,4.0628,0.010063689066710148
61,99.96641778255557,4.1985,4.1889,2.5985,2.9027,2.4497,4.099,3.680911111111111,13.747533333333333,5410.0,0.0978,4.2001,4.80797688888889,18.461454222222223,8759.1,3349.1000000000004,-4.899100000000001,2.5,4.809131555555556,16.960161777777778,3533.7000000000003,4.1145,4.0643,0.010246780020820018
62,99.9913157401932,4.1982,4.1892,2.5942,2.9002,2.4501,4.0984,3.6880306666666667,13.768415999999998,5420.0,0.0978,4.2001,4.811055111111111,18.464787555555553,8710.9,3290.8999999999996,-4.8999,2.5,4.810329333333333,16.971717333333334,3534.5,4.1142,4.0656,0.00991856976673002
63,99.9945954340564,4.1985,4.1896,2.597,2.9002,2.449,4.0997,3.694879111111111,13.793841777777777,5430.0,0.0974,4.2001,4.811876,18.46534755555556,8717.9,3287.8999999999996,-4.8999,2.5,4.8104871111111125,16.972865777777777,3534.6000000000004,4.1142,4.0662,0.009796118288128338
64,99.9765802142444,4.1985,4.1892,2.5902,2.8999,2.4494000000000002,4.0997,3.694967777777778,13.794136888888888,5430.0,0.0974,4.2001,4.811698222222223,18.464510222222223,8698.4,3268.3999999999996,-4.8999,2.4996,4.809620444444445,16.970652444444443,3533.9,4.1158,4.0659,0.010183881303700088
65,99.9739841748766,4.1985,4.1896,2.5945,2.8993,2.4497,4.0997,3.6950146666666663,13.793928,5430.0,0.0974,4.2001,4.810491555555555,18.459068444444444,8690.300000000001,3260.300000000001,-4.8999,2.5,4.809495555555555,16.972896000000002,3533.8,4.1155,4.0662,0.010061429825098406
66,99.92523221849304,4.1985,4.1892,2.5926,2.8999,2.4494000000000002,4.0981,3.688217777777778,13.765376,5420.0,0.0978,4.2001,4.809551111111111,18.454544000000002,8694.7,3274.7000000000007,-4.8999,2.4996,4.807150222222224,16.961633777777777,3532.2000000000003,4.1142,4.0656,0.00991856976673002
67,99.90206187424248,4.1985,4.1892,2.6013,2.9005,2.4494000000000002,4.099,3.688059777777778,13.768602666666668,5420.0,0.0978,4.2001,4.807795111111113,18.45138488888889,8703.7,3283.7000000000007,-4.899100000000001,2.4996,4.806035555555555,16.95599822222222,3531.4,4.113,4.0649,0.009818129860586779
68,99.47427893158846,4.1982,4.1886,2.5979,2.9231,2.4494000000000002,4.0993,3.667502,13.692205333333332,5390.0,0.0978,4.2001,4.80474888888889,18.449498666666663,8888.800000000001,3498.800000000001,-4.899100000000001,2.5,4.785456,16.843681777777775,3516.6000000000004,4.109,4.0572,0.010573370619093315
69,99.4516351860709,4.1985,4.1886,2.6023,2.9228,2.4494000000000002,4.0987,3.646908666666666,13.631533333333334,5360.0,0.0978,4.2001,4.786186222222223,18.397022222222226,8820.900000000001,3460.9000000000015,-4.8988000000000005,2.4996,4.784366666666667,16.84957866666667,3515.8,4.1093,4.0581,0.010451539152445614
70,99.47449141879648,4.1982,4.1883,2.6023,2.9203,2.4494000000000002,4.0993,3.6468657777777778,13.633138666666666,5360.0,0.0978,4.2001,4.7853871111111115,18.39574222222222,8838.300000000001,3478.300000000001,-4.8988000000000005,2.5,4.785466222222222,16.852202666666667,3516.6000000000004,4.1114,4.0575,0.01100269453743766
71,99.55629899389156,4.1982,4.1883,2.5942,2.912,2.4497,4.0984,3.640070888888889,13.604923555555555,5350.0,0.0978,4.2001,4.7852911111111105,18.395436444444442,8888.400000000001,3538.4000000000015,-4.899100000000001,2.5,4.789401777777778,16.864316444444444,3519.4,4.1093,4.0544,0.011206139903247524
72,99.68198979673382,4.1985,4.1892,2.6013,2.9061,2.4497,4.099,3.6677071111111115,13.701675555555555,5390.0,0.0978,4.2001,4.7927831111111105,18.40711466666667,8722.800000000001,3332.800000000001,-4.899100000000001,2.4996,4.795448444444444,16.91272533333333,3523.7000000000003,4.1145,4.0634,0.010430487232348781
73,99.6751070589082,4.1985,4.1892,2.5942,2.9058,2.4497,4.0981,3.6675822222222223,13.69648711111111,5390.0,0.0978,4.2001,4.797101777777778,18.420371555555562,8762.300000000001,3372.300000000001,-4.899100000000001,2.5,4.795117333333334,16.909635555555557,3523.5,4.1139,4.0625,0.010491722969525037
74,99.30713464603004,4.1982,4.1889,2.5995,2.9265,2.4494000000000002,4.0981,3.667619111111111,13.696775111111112,5390.0,0.0978,4.2001,4.794173777777778,18.408101333333327,8747.2,3357.2000000000007,-4.899100000000001,2.5,4.777415111111112,16.817916444444442,3510.7000000000003,4.1093,4.0572,0.01063460635626957
75,99.32256306504851,4.1982,4.1883,2.5902,2.921,2.4497,4.0984,3.6332957777777777,13.584818666666665,5340.0,0.0978,4.2001,4.776466222222222,18.36663288888889,8839.400000000001,3499.4000000000015,-4.8988000000000005,2.4996,4.778157333333334,16.81947733333333,3511.3,4.1093,4.0556,0.010961868212623516
76,99.34477259757574,4.1982,4.1886,2.6007,2.9185,2.4494000000000002,4.0981,3.633194444444444,13.580204444444444,5340.0,0.0978,4.2001,4.778307555555555,18.37000888888889,8860.2,3520.2000000000007,-4.899100000000001,2.5,4.779225777777778,16.836428444444447,3512.0,4.1099,4.0566,0.010879549304974225
77,99.21485976629548,4.1982,4.1886,2.6026,2.9262,2.449,4.0997,3.6399946666666665,13.606528888888889,5350.0,0.0978,4.2001,4.779186222222223,18.37207822222222,8849.2,3499.2000000000007,-4.899100000000001,2.5,4.772976,16.803077333333334,3507.5,4.1096,4.0559,0.010961196954542686
78,99.4040010971731,4.1982,4.1886,2.5917,2.9135,2.4494000000000002,4.0997,3.6468886666666664,13.639448,5360.0,0.0978,4.2001,4.774969333333334,18.357936000000002,8720.2,3360.2000000000007,-4.8999,2.4996,4.782075111111111,16.856350222222222,3513.8,4.1108,4.0597,0.01042878426090327
79,99.37343065493825,4.1982,4.1886,2.5905,2.9148,2.4497,4.0993,3.653994222222222,13.651871111111111,5370.0,0.0978,4.2001,4.783599555555557,18.376684444444443,8756.4,3386.3999999999996,-4.8988000000000005,2.5,4.780604444444444,16.851168,3512.8,4.1127,4.0606,0.01063525761410963
80,99.28186714542193,4.1982,4.1889,2.6004,2.92,2.4494000000000002,4.0997,3.653922,13.65324888888889,5370.0,0.0978,4.2001,4.781342666666666,18.368976,8743.9,3373.8999999999996,-4.899100000000001,2.4996,4.776199555555556,16.84044088888889,3509.5,4.1105,4.0612,0.010063072809291435
81,99.03084584413362,4.1982,4.1883,2.5951,2.9318,2.449,4.0993,3.626570888888889,13.557129777777778,5330.0,0.0978,4.2001,4.773348888888889,18.354654222222223,8909.2,3579.2000000000007,-4.8984,2.5,4.764123555555556,16.76200177777778,3501.0,4.109,4.0528,0.011473134084598968
82,99.06364278276575,4.1982,4.1883,2.5988,2.9281,2.4494000000000002,4.0993,3.6196055555555553,13.538362666666666,5320.0,0.0978,4.2001,4.764344444444445,18.32712888888889,8864.400000000001,3544.4000000000015,-4.8988000000000005,2.4996,4.765701333333333,16.773898666666668,3502.1000000000004,4.109,4.0547,0.011084347187066131
83,99.05341568105707,4.1982,4.1883,2.5973,2.9281,2.4497,4.0987,3.619679111111111,13.53616888888889,5320.0,0.0978,4.1998,4.766072888888889,18.331777777777777,8859.7,3539.7000000000007,-4.899100000000001,2.5,4.765209333333333,16.773283555555555,3501.8,4.1105,4.0547,0.011389847114776105
84,99.24940279546324,4.1982,4.1886,2.5964,2.9141,2.4494000000000002,4.0987,3.6127186666666664,13.50993688888889,5310.0,0.0978,4.2001,4.765677777777778,18.333157333333332,8892.800000000001,3582.800000000001,-4.899100000000001,2.5,4.7746377777777775,16.820892444444446,3508.5,4.109,4.0572,0.010573370619093315
85,99.27574197068584,4.1985,4.1886,2.5982,2.9126,2.4494000000000002,4.0987,3.647212888888889,13.627138666666665,5360.0,0.0978,4.2001,4.7759160000000005,18.347905777777775,8729.7,3369.7000000000007,-4.899100000000001,2.5,4.775904888888889,16.836192,3509.4,4.1099,4.0597,0.010246780020820018
